beer1_id,beer2_id,review_overall,review_aroma,review_palate,review_taste
13,50,25.4116115191,28.2710098865,24.9949994999,27.2213151776
13,51,21.760055147,27.9419040153,22.8582589013,26.3533679062
13,52,23.1246621597,37.6264534603,26.6926956301,30.7042342357
13,53,19.267848868,26.9814751265,21.1305466091,23.1300670124
13,54,20.24228248,28.0044639299,24.2383992871,24.6119889485
13,55,18.6077940659,23.8222584991,22.2485954613,22.2204860433
13,56,21.8002293566,33.4028441903,27.5771644663,30.0166620396
13,57,19.685019685,27.12471198,26.2630919733,24.9549594269
13,58,25.4017715918,33.3354166016,29.1761889218,31.5198350249
13,59,19.8683164863,28.6705423737,21.4709105536,24.6119889485
13,60,20.1928205063,21.8231528428,18.6614576065,19.364916731
13,61,19.8746069144,27.536339626,24.5764114549,26.2392835268
13,62,21.5638586528,31.5317300509,25.5587558383,29.1761889218
13,63,19.7167441531,27.6495931254,24.3156328316,25.5440795489
13,64,23.9635139326,30.4548846657,25.064915719,26.244046944
13,65,23.3238075794,28.5087705803,27.2946881279,27.2396769438
13,66,23.8641991276,32.538438807,29.1676190321,31.6504344362
13,67,24.8294180359,31.0885831134,29.4363720591,29.9541316015
13,68,21.9260119493,27.2580263409,23.0325856126,25.6222559506
13,69,21.8116941112,26.5471279049,24.4079904949,24.1867732449
13,70,18.9340962288,26.6082693913,20.6458228221,21.7313138121
13,71,23.7065391823,28.4604989415,24.3464576479,26.7301328092
13,72,24.6627249103,37.5166629646,29.4872853956,31.8590646441
13,73,20.3592730715,21.2132034356,19.9687255477,20.3100960116
13,74,23.5372045919,31.4722099637,26.3486242525,28.0223125384
13,75,17.1828402774,16.7107749671,16.5680415258,15.8902485821
13,76,20.9702169755,27.748873851,22.9510348351,24.5509673944
13,77,16.1012421881,18.8148877222,17.298843892,17.5
13,78,24.8596057893,36.6571957465,30.4836021494,33.1360830516
13,79,23.7644692766,33.4664010614,29.9791594278,31.6306813079
13,80,23.7854997845,33.3204141631,31.1367949539,31.4245127249
13,81,18.2277261336,24.9349152796,20.4878012485,21.9544984001
13,82,19.5064092031,21.2837966538,17.3925271309,18.8348082018
13,83,25.2636101933,35.770099245,30.5204849241,32.5422801905
13,84,20.2484567313,27.3450178278,23.4574082115,23.5902522242
13,85,19.091883092,15.7400762387,17.1682847134,16.8226038413
13,86,17.9930542154,26.1533936612,22.9128784748,23.653752345
13,87,20.560885195,24.7386337537,21.3072757527,22.2934968096
13,88,19.9687255477,18.0208212909,18.6346451536,17.9234483289
13,89,18.7549993335,20.7785947552,19.2743352674,19.9624647777
13,90,21.7657988597,24.4284670006,23.2163735325,23.8746727726
13,91,25.2586618806,35.0463978178,27.8343313194,30.2241625194
13,92,18.9802528961,23.1678656764,18.4255257727,20.5060966544
13,93,23.4093998214,32.6802692767,27.0554985169,28.5613375037
13,94,21.9203102168,29.193321154,26.3723339885,28.4297379517
13,95,24.129857024,33.9116499156,30.2241625194,32.276152187
13,96,20.1246117975,24.9399278267,22.5887139962,22.9183332727
13,97,30.389142798,25.3081014697,26.3865496039,28.0891438104
13,98,23.3077240416,33.9779340161,25.3722289127,29.1633331428
13,99,20.6760731281,17.7129895839,17.0367250374,17.6351920885
14,15,21.7082933461,17.90251379,19.9562020435,19.2483765549
14,16,20.4450483003,16.7406690428,20.24228248,18.5943539818
14,17,19.4486503388,17.342145196,18.2893411582,17.8115131306
14,18,21.0831686423,17.9164728672,20.6821178799,19.3455421222
14,19,24.129857024,20.3592730715,26.1963737949,24.5051015097
14,20,21.4592637339,17.3205080757,19.3971647413,19.2028643697
14,21,27.12471198,21.5754490104,21.2014150471,21.52324325
14,22,19.918584287,19.9562020435,21.5870331449,22.3159136044
14,23,21.9658826365,25.0199920064,25.2537125983,25.1445819214
14,24,22.360679775,19.4422220952,21.3307290077,20.8925824158
14,25,22.0567450001,19.0525588833,22.841847561,21.3424459704
14,26,23.701265789,21.7140507506,24.6627249103,24.4079904949
14,27,22.1528779169,18.6346451536,21.8860686282,21.1955183942
14,28,18.7549993335,15.5161206492,18.7949461292,18.0900525151
14,29,21.7255609824,20.4205778567,21.8288799529,24.0312296814
14,30,19.4807597388,15.9216833281,19.6659604393,17.5356779168
14,31,26.0624250598,21.089096709,23.4627364133,21.9431082575
14,32,26.2202212043,25.2932797399,28.1824413421,29.7573520327
14,33,19.091883092,15.1657508881,18.6614576065,18.1796589627
14,34,18.1659021246,18.9670767384,20.5669638012,18.7483332593
14,35,22.427661492,22.410934831,21.7370651193,21.7428149052
14,36,22.9728100153,18.688231591,21.5870331449,19.9123077517
14,37,22.2934968096,19.5128163011,23.0488611432,22.8910462845
14,38,18.5202591775,15.2970585408,17.4140747673,16.9410743461
14,39,19.6659604393,17.1901134377,19.0722311228,18.2756668825
14,40,25.9518785447,17.7552809046,20.760539492,20.0124960962
14,41,20.9344214155,16.8597153001,20.2669681995,18.4390889146
14,42,22.0794021658,17.4642491966,19.5064092031,19.7673974008
14,43,23.510635891,20.2916238877,20.9880918618,21.4534379529
14,44,19.1441897191,20.1494416796,21.6564078277,21.6564078277
14,45,20.3592730715,20.1370305656,24.5051015097,22.6218920517
14,46,25.670995306,19.4422220952,24.1505693515,22.5055548699
14,47,21.3307290077,17.3205080757,19.7610728454,18.7616630393
14,48,25.9277843249,19.9374020374,21.6621790224,23.2540319085
14,49,23.1732604525,25.4066920318,27.2213151776,27.6676706645
14,50,23.0651251893,18.8215302247,20.862646045,19.8368344249
14,51,22.9728100153,17.3277234512,20.7906228863,18.8944436277
14,52,27.7128129211,22.8144690931,23.1138486627,23.4307490277
14,53,19.8494332413,16.469669092,18.1590197973,17.6068168617
14,54,19.8179211826,16.0312195419,19.1311264697,19.0
14,55,20.6881608656,16.469669092,19.5703857908,18.781639971
14,56,24.7133567125,21.5,22.2429764195,23.1462739982
14,57,19.843134833,17.370952766,19.2743352674,17.8955301682
14,58,24.4897937925,18.3711730709,21.6159663212,20.1928205063
14,59,22.6108381092,17.5071414,20.9523268398,18.7349939952
14,60,19.2223827867,17.2046505341,19.085334684,19.6786686542
14,61,21.3541565041,17.298843892,20.0499376558,19.0
14,62,23.0271578793,17.0953209973,21.6159663212,19.4550764583
14,63,20.2977831302,17.2699160392,19.4807597388,19.6723155729
14,64,24.0208242989,19.5703857908,22.1415898255,21.6333076528
14,65,23.0434372436,17.5142798881,21.0535032714,19.7230829233
14,66,23.1840462387,18.1659021246,20.8206628137,20.3654118544
14,67,26.3675937469,19.3326149292,23.3452350599,22.1585198062
14,68,24.4693686065,19.3326149292,19.8808953521,20.8925824158
14,69,23.3184476327,19.0591185525,24.4846890934,22.5444006352
14,70,21.4242852856,18.574175621,21.5870331449,21.5754490104
14,71,23.9895810718,19.1898410624,21.5174347914,20.4816991483
14,72,23.759208741,19.1768089108,21.8574929944,20.1866292382
14,73,20.6760731281,21.6159663212,21.6621790224,20.24228248
14,74,22.3215142855,19.5384236826,22.2204860433,21.0535032714
14,75,22.427661492,25.1743917503,25.5929677841,26.8141753556
14,76,19.8746069144,17.4068951855,18.7882942281,17.2409396496
14,77,19.5831560276,19.6277864264,22.9836898691,21.8689277286
14,78,26.5,20.2607995894,22.9346898824,23.0759615184
14,79,23.3826859022,19.5128163011,21.1778185845,20.2854627751
14,80,24.0104144071,19.5959179423,22.0,21.2426457862
14,81,19.5128163011,15.8666316526,19.5576072156,19.3778223751
14,82,22.6825924444,19.1311264697,22.360679775,21.4476105895
14,83,24.6880537913,19.5959179423,23.759208741,22.1697992774
14,84,20.1246117975,16.3248277173,18.3507493035,18.5
14,85,23.8799078725,27.654113618,29.111853256,28.4297379517
14,86,18.4051623193,15.3460092532,19.2093727123,16.2711400953
14,87,17.8465682976,15.9452187191,18.2961744635,17.3060682999
14,88,24.0572234474,35.3624094202,32.3689666193,31.6701752442
14,89,21.3834047803,22.9673681557,23.9321958875,23.9687296284
14,90,22.5554871373,20.5365527779,21.4534379529,21.3950928953
14,91,24.0416305603,19.2743352674,21.3014084041,19.9436706752
14,92,17.5712833908,16.4620776332,17.3637553542,17.4355957742
14,93,24.3464576479,19.4807597388,22.9836898691,22.4165117715
14,94,22.9455878112,17.930421077,21.0713075057,20.5851888502
14,95,23.5531314266,18.674849397,21.6506350946,21.0594396887
14,96,19.9874960913,15.7797338381,18.9340962288,19.1245914989
14,97,33.0529877621,43.3474336034,40.4907396821,41.6203075433
14,98,23.8903746308,18.0969610709,19.8997487421,18.9802528961
14,99,23.2109887769,25.9470614907,26.8700576851,27.7578817636
15,16,17.9791545964,16.5831239518,17.2554339267,17.0146995272
15,17,18.781639971,15.6604597634,15.7876534038,16.0468065359
15,18,18.7882942281,17.298843892,16.8522995464,17.4212513902
15,19,21.846052275,19.735754356,21.2190951739,21.6043977005
15,20,18.2825052988,17.5356779168,16.9852877515,17.90251379
15,21,18.5876302954,19.7420870224,18.0762274825,18.7016042093
15,22,20.8266655997,19.267848868,18.9670767384,21.0713075057
15,23,22.8527897641,24.3772434865,22.3886131772,25.1545224562
15,24,21.1127923307,18.5135085816,17.3132896932,18.6614576065
15,25,18.7283208003,16.7854103316,17.9234483289,18.1727818454
15,26,29.111853256,23.016298573,23.2540319085,25.5391855782
15,27,21.4476105895,16.7928556237,18.5876302954,19.3390796058
15,28,19.9374020374,15.1575063912,16.8300326797,17.6210101867
15,29,22.4610774452,19.843134833,18.241436347,21.846052275
15,30,18.9340962288,16.3401346384,17.5499287748,17.7552809046
15,31,20.7966343431,20.1556443707,20.548722588,20.4266982158
15,32,27.7353564967,24.2847688892,25.5489725821,28.8357417106
15,33,20.4266982158,17.0587221092,16.9705627485,18.7683243791
15,34,18.8348082018,18.7283208003,18.2551362635,17.8325545001
15,35,18.6681547026,18.8281703838,16.9336942219,18.781639971
15,36,23.8537208838,19.7484176581,18.9670767384,21.3131414859
15,37,24.5967477525,19.7294196569,21.2308737456,22.8473193176
15,38,16.0468065359,14.9080515159,14.3003496461,15.6204993518
15,39,18.9010581714,16.9705627485,17.0440605491,17.3997126413
15,40,19.5384236826,17.2916164658,17.6351920885,18.5539753153
15,41,19.0131533418,17.5214154679,17.3060682999,18.0069431054
15,42,21.2544113068,16.5604951617,18.688231591,19.228884523
15,43,20.0,18.0900525151,19.2028643697,19.918584287
15,44,19.228884523,18.1796589627,18.7216452268,19.9874960913
15,45,19.4486503388,17.2771525432,19.2418814049,19.1702895127
15,46,22.9619250064,19.1441897191,19.6341539161,21.6390850084
15,47,18.1590197973,16.2326830807,17.226433177,16.8151717208
15,48,31.2169825576,19.4550764583,22.2036033112,24.4335834457
15,49,25.13961018,25.2438111227,25.5929677841,27.7398630134
15,50,20.9045449604,19.3584606826,18.3915741577,19.137659209
15,51,17.6776695297,15.2315462117,16.2249807396,15.6044865343
15,52,18.7949461292,20.2977831302,17.3060682999,18.6010752377
15,53,19.6150452459,16.3324829711,15.5,17.4140747673
15,54,21.7543099178,17.3925271309,17.8185296812,19.2808194847
15,55,18.316659084,16.1012421881,16.469669092,17.1973835219
15,56,18.5404962177,19.091883092,18.2551362635,19.3132079158
15,57,18.0485456478,15.305227865,17.8675683852,17.1901134377
15,58,20.2731349327,18.8613361139,19.4293592277,20.0062490237
15,59,16.1322658049,15.9843673631,15.0416089565,15.2151240547
15,60,17.7974717306,16.6433169771,18.1452473116,19.384271975
15,61,18.688231591,17.1537167984,17.6847391838,17.6493625947
15,62,20.9761769634,17.9164728672,19.2937813816,19.9060292374
15,63,18.9142803194,16.255768207,16.8002976164,17.7270979012
15,64,20.9821352584,20.0187412192,18.1107702763,18.781639971
15,65,20.1121853611,18.4390889146,19.685019685,18.5404962177
15,66,20.2484567313,19.4807597388,20.353132437,20.6881608656
15,67,20.5365527779,18.674849397,20.0437022528,19.918584287
15,68,25.0898385806,18.0900525151,18.9274932307,19.3455421222
15,69,21.7428149052,19.1507180022,21.891779279,20.5426385842
15,70,20.9224759529,17.0953209973,17.7200451467,18.986837546
15,71,20.6760731281,18.8082428738,18.6614576065,20.2237484162
15,72,21.2720473862,19.8746069144,18.9208879284,19.8997487421
15,73,19.2093727123,20.3346994077,18.2756668825,19.0262975904
15,74,21.3541565041,18.848076825,18.5943539818,20.3776838723
15,75,21.7428149052,23.0597051152,22.287889088,23.9112944024
15,76,18.741664814,16.0934769394,15.3378616502,17.0953209973
15,77,21.0475651798,18.1727818454,20.1618451537,20.2916238877
15,78,24.5153013443,20.7364413533,20.1121853611,22.3830292856
15,79,20.1370305656,20.1183995387,20.1742410018,20.1308221392
15,80,22.0907220344,19.6786686542,21.8860686282,20.9523268398
15,81,18.3711730709,15.0416089565,16.469669092,16.7928556237
15,82,27.1062723369,18.9076704012,19.6277864264,21.1955183942
15,83,22.2710574513,19.9248588452,21.0,21.0059515376
15,84,18.4526420872,15.5161206492,14.9415527975,17.0440605491
15,85,24.7638849941,28.0267729145,26.4433356444,27.726341266
15,86,17.5570498661,14.6372811683,16.3783393542,15.5884572681
15,87,15.8508674841,16.1167614613,16.5302752548,16.7406690428
15,88,25.7196422992,35.1603469835,31.2049675533,31.384709653
15,89,21.8574929944,22.5776438098,20.7725780778,22.6660539133
15,90,20.8266655997,19.8808953521,19.2353840617,20.1494416796
15,91,20.5121914968,18.5,18.8812075885,19.3196790864
15,92,16.7928556237,16.2326830807,16.2634559673,16.363068172
15,93,25.670995306,19.254869514,19.931131428,22.1133443875
15,94,19.1963538205,17.3853386507,18.3507493035,19.1572440607
15,95,20.7062792408,19.364916731,21.2544113068,21.1187120819
15,96,18.801595677,15.7559512566,17.82554347,17.8675683852
15,97,39.9437103935,45.85029989,42.3526858652,45.1026606754
15,98,17.2119144781,16.2634559673,15.748015748,16.6508258053
15,99,26.7675176286,25.6855990781,25.1346374551,29.2873692912
16,17,16.2941707368,12.7769323392,13.9910685796,14.1509716981
16,18,17.7129895839,16.023420359,17.951323071,17.051392905
16,19,22.2766694099,20.9880918618,22.8309001137,22.8363744933
16,20,17.5428047928,16.5453921078,17.6635217327,16.5453921078
16,21,18.1659021246,18.5,18.1245689604,17.6281025638
16,22,18.7016042093,17.2481883107,19.0656759649,19.4807597388
16,23,21.8116941112,24.0831891576,23.6114379062,24.0831891576
16,24,18.3098334236,16.6958078571,16.1941347407,17.1464281995
16,25,18.7082869339,18.2756668825,19.8179211826,18.4255257727
16,26,25.3771550809,20.4694894905,22.2485954613,23.7802439012
16,27,19.7800404449,16.8597153001,18.2551362635,18.0208212909
16,28,16.6658333125,13.8202749611,15.4838625672,14.6543508898
16,29,19.1180542943,17.1682847134,17.1172427686,18.8812075885
16,30,17.2336879396,15.5563491861,17.5783958312,16.3324829711
16,31,17.0880074906,17.7623196683,19.267848868,17.3997126413
16,32,25.1047804213,22.2204860433,24.0987551546,26.1629509039
16,33,17.7974717306,14.6543508898,17.131841699,16.7406690428
16,34,16.4316767252,17.8605710995,18.0208212909,17.6351920885
16,35,16.5604951617,17.7200451467,17.0587221092,17.7693556439
16,36,20.6155281281,17.3853386507,19.6405193414,19.3132079158
16,37,21.5522620623,17.5783958312,18.5876302954,19.6150452459
16,38,14.2390308659,13.1719398723,13.3135269557,14.2302494708
16,39,16.2095650774,14.0356688476,16.1245154966,15.305227865
16,40,19.9937490231,16.3935963108,18.1934053987,17.6776695297
16,41,17.951323071,16.5831239518,18.3439363278,16.2326830807
16,42,19.1637678967,15.7082780724,18.4187404564,17.6635217327
16,43,18.3575597507,17.7200451467,19.2223827867,18.2002747232
16,44,17.951323071,17.7834192438,18.5404962177,19.5128163011
16,45,18.547236991,17.3925271309,20.0624026477,19.4036079119
16,46,21.0535032714,17.9861057486,19.7104033444,20.0062490237
16,47,17.2771525432,14.6884308216,16.4164551594,16.4544826719
16,48,28.9827534924,18.6010752377,21.8059624874,22.6439837484
16,49,23.6114379062,24.1039415864,25.0049995001,26.1916017074
16,50,19.228884523,17.0,18.574175621,17.9652442232
16,51,14.9582753017,13.2193040664,14.9749791319,14.5
16,52,17.9164728672,17.3925271309,16.7182534973,16.9115345253
16,53,16.8374582405,14.1155942135,15.6044865343,15.5080624193
16,54,18.1383571472,15.3785564992,16.4316767252,17.3853386507
16,55,17.0953209973,15.1739909055,16.4316767252,16.3935963108
16,56,16.2864974749,18.0416185527,17.8185296812,17.5
16,57,16.6808273176,14.2565774294,18.0762274825,15.2807067899
16,58,19.7230829233,17.1245437895,19.384271975,17.370952766
16,59,16.5981926727,14.9833240638,16.0312195419,14.739402973
16,60,16.7032930885,15.7797338381,18.1796589627,17.8185296812
16,61,17.9373911147,16.3707055437,17.8185296812,17.3349358234
16,62,20.0437022528,16.5529453572,18.3643676722,18.0208212909
16,63,16.4164551594,14.1862609591,16.8374582405,16.2172747402
16,64,19.0,17.2771525432,18.0346887969,17.5071414
16,65,19.228884523,17.6351920885,19.461500456,18.574175621
16,66,19.3067345763,18.2140056001,19.1507180022,18.0969610709
16,67,20.2361063448,17.9722007556,19.9374020374,18.854707635
16,68,24.062418831,18.1245689604,18.3643676722,17.8675683852
16,69,19.8179211826,18.4255257727,21.8403296678,20.1246117975
16,70,19.3196790864,15.3948043183,17.691806013,17.5356779168
16,71,18.5674446276,16.8522995464,17.3637553542,17.7482393493
16,72,20.3224014329,18.5809041761,19.5256241898,18.4797186126
16,73,18.5539753153,20.4266982158,19.7926754129,19.1115148536
16,74,18.0,16.7032930885,17.7834192438,17.0880074906
16,75,19.8368344249,21.7428149052,22.6825924444,23.1408729308
16,76,14.5516322109,13.8202749611,14.0089257261,12.9325171564
16,77,19.7040604952,18.0069431054,21.089096709,19.8934662641
16,78,22.3997767846,18.5404962177,20.603397778,20.8026440627
16,79,19.8683164863,19.461500456,19.9874960913,19.735754356
16,80,20.3039405042,18.7283208003,21.7485631709,20.0686322404
16,81,17.3637553542,14.9248115566,16.4240677057,16.6358047596
16,82,25.5440795489,18.4390889146,20.1183995387,20.7304124416
16,83,20.8026440627,17.7270979012,20.832666656,19.5256241898
16,84,14.5516322109,12.9228479833,14.2038727113,14.0
16,85,24.9248871612,27.9776696671,29.2617497768,29.0258505474
16,86,16.0934769394,13.2947358003,16.6958078571,15.0166574177
16,87,14.9916643506,14.7901994577,16.8893457541,15.5804364509
16,88,25.2239965113,33.5782667808,30.61045573,30.7042342357
16,89,20.6518764281,20.8266655997,20.8026440627,21.6737168017
16,90,20.4816991483,19.1441897191,19.653244007,19.6214168703
16,91,19.7863589374,17.139136501,17.6139149538,17.3132896932
16,92,15.6204993518,13.774977314,15.4191439451,14.6287388383
16,93,22.7980262304,17.051392905,19.862024066,19.3520024804
16,94,19.0525588833,17.0146995272,19.2223827867,18.7016042093
16,95,18.8613361139,17.3277234512,20.2916238877,19.3778223751
16,96,17.5926120858,15.8113883008,18.1038669902,17.2481883107
16,97,38.1673944618,45.7247197914,41.3309811159,44.8608961123
16,98,15.8034806293,15.2888848514,14.9582753017,14.9582753017
16,99,24.2383992871,24.8545770433,23.3559414283,27.4180597417
17,18,16.4316767252,14.7817454991,14.9499163877,16.5604951617
17,19,19.2418814049,18.3098334236,19.5192212959,19.4935886896
17,20,19.8494332413,16.5378354085,16.0078105936,17.951323071
17,21,23.8379948821,21.2308737456,18.2140056001,20.5851888502
17,22,18.3575597507,18.1038669902,17.2046505341,19.9060292374
17,23,18.4051623193,21.8632111091,19.0459969547,20.4328167417
17,24,19.461500456,18.2208671583,16.7928556237,18.7683243791
17,25,17.0587221092,15.2069063257,15.5080624193,15.7955689989
17,26,20.7665596573,19.2028643697,20.2361063448,21.0653744329
17,27,18.3030052177,15.247950682,15.668439616,16.9779268463
17,28,18.3575597507,15.748015748,15.7400762387,17.2554339267
17,29,18.7749833555,18.4323085912,17.3277234512,20.1246117975
17,30,16.3707055437,14.6372811683,15.0913882728,15.5643824163
17,31,21.2485293609,18.5809041761,18.4729532019,18.0416185527
17,32,21.7140507506,22.1415898255,22.1585198062,25.2091253319
17,33,16.7630546142,14.3003496461,15.0416089565,15.2315462117
17,34,15.1657508881,15.9059737206,15.1410039297,15.1492574075
17,35,17.2554339267,17.9443584449,14.5773797371,16.6282891483
17,36,19.3455421222,17.0293863659,16.2326830807,18.0554700853
17,37,18.9076704012,16.8967452487,18.08314132,18.614510469
17,38,17.2916164658,15.8192920196,14.6116391962,16.7630546142
17,39,17.1099386323,14.8576579581,15.2397506541,16.0779351908
17,40,21.880356487,15.8034806293,15.8113883008,17.226433177
17,41,17.528548143,14.8660687473,15.3622914957,15.083103129
17,42,19.5895380242,16.023420359,16.7481342244,18.3643676722
17,43,18.9802528961,18.1038669902,17.4427635425,18.4797186126
17,44,14.4481832768,16.1941347407,14.8912726118,16.3171688721
17,45,15.5964739605,15.9608896995,17.4140747673,16.6958078571
17,46,21.3600093633,18.4864815473,18.8148877222,20.6942020866
17,47,16.992645468,14.4395290782,15.1739909055,15.3378616502
17,48,24.1660919472,17.9164728672,18.207141456,20.0624026477
17,49,18.3779759495,21.4184499906,20.1556443707,21.295539439
17,50,19.5448202857,16.8671277934,14.7648230602,15.8429795178
17,51,17.6847391838,14.4913767462,13.9642400438,14.1774468788
17,52,21.4301189917,19.9937490231,17.2699160392,19.2223827867
17,53,18.4864815473,16.0312195419,15.3948043183,16.9189243157
17,54,17.0220445305,15.0582203464,15.0913882728,17.6281025638
17,55,15.5884572681,13.2098448136,14.3003496461,14.2565774294
17,56,19.8305320151,19.6341539161,18.1383571472,19.3907194297
17,57,18.8613361139,15.5804364509,17.9930542154,17.370952766
17,58,19.1245914989,16.015617378,16.3707055437,17.1682847134
17,59,18.4187404564,14.8576579581,14.5602197786,15.8271917913
17,60,14.4308696897,13.7931142241,13.7568164922,15.3866825534
17,61,17.6281025638,15.3297097168,16.2711400953,15.8745078664
17,62,18.6077940659,15.7559512566,15.8902485821,16.8374582405
17,63,17.8185296812,15.9138304628,14.9666295471,16.2480768093
17,64,20.7545175805,17.073371079,16.6733320005,18.0693109996
17,65,18.8944436277,15.7797338381,15.8587515272,15.9059737206
17,66,19.4679223339,15.6923548265,16.3401346384,17.342145196
17,67,20.8086520467,16.054594358,17.8395627749,17.4570902501
17,68,21.0119013895,16.9410743461,17.0367250374,18.9340962288
17,69,17.8815547422,15.3297097168,17.8115131306,17.9582849961
17,70,19.287301522,17.2916164658,17.1172427686,19.3132079158
17,71,20.3285513503,16.0857079421,15.8113883008,17.4355957742
17,72,21.400934559,19.0984292548,18.1245689604,19.7673974008
17,73,17.5926120858,17.48570845,15.3541525328,16.5680415258
17,74,19.287301522,16.3248277173,16.5680415258,18.0485456478
17,75,17.3565549577,19.5320249846,17.4212513902,20.5791156273
17,76,18.0,16.2095650774,13.9910685796,16.363068172
17,77,16.3248277173,15.7559512566,16.7928556237,17.8044938148
17,78,21.4301189917,18.2619823677,17.9443584449,19.6086715511
17,79,20.0249843945,18.2619823677,17.3277234512,19.6405193414
17,80,20.7424685127,18.6413518823,19.1768089108,19.8934662641
17,81,15.3541525328,13.1624465811,13.5092560861,14.9499163877
17,82,20.3224014329,17.6847391838,18.4797186126,19.0722311228
17,83,19.1898410624,17.8815547422,17.6139149538,18.0762274825
17,84,17.3493515729,15.3133928311,14.8323969742,15.8981130956
17,85,18.614510469,22.9510348351,20.9344214155,21.8689277286
17,86,15.3297097168,13.720422734,13.8293166859,14.9582753017
17,87,13.9910685796,12.6589889012,13.3697419571,13.4443296597
17,88,21.0237960416,29.0387671915,25.602734229,27.0785893281
17,89,18.1727818454,20.2051973512,17.4284250579,20.7424685127
17,90,16.8374582405,16.3477827243,14.9916643506,15.8192920196
17,91,21.6043977005,17.1172427686,16.658331249,18.6010752377
17,92,17.1172427686,15.0166574177,14.3701078632,15.9295323221
17,93,20.6458228221,17.2554339267,17.8325545001,18.9208879284
17,94,17.0660481659,14.5859521458,15.1410039297,15.5241746963
17,95,19.1245914989,16.8300326797,17.8745629317,18.614510469
17,96,14.9833240638,12.3693168769,14.4395290782,14.2741024236
17,97,28.1380525268,35.7875676737,31.8472918786,34.485504201
17,98,21.7944947177,16.8745370307,15.5563491861,17.2699160392
17,99,20.5730406114,22.9128784748,19.551214796,24.1039415864
18,19,21.7830209108,20.9582919151,21.2190951739,21.3600093633
18,20,18.117670932,17.9094946886,17.378147197,17.6705970471
18,21,21.3424459704,21.9886334273,19.4871752699,20.4694894905
18,22,18.2688259064,17.3349358234,17.7411949992,18.801595677
18,23,19.9812412027,21.8974884405,20.3469899494,21.6852484422
18,24,19.7104033444,17.9443584449,16.7555960801,17.8815547422
18,25,18.8348082018,17.1755640373,18.8812075885,17.7763888346
18,26,24.366985862,19.1245914989,21.2014150471,21.0950231097
18,27,20.4816991483,16.8374582405,18.08314132,19.3778223751
18,28,17.4570902501,15.8192920196,16.6132477258,16.4012194669
18,29,19.9374020374,17.2046505341,17.1901134377,19.4486503388
18,30,17.073371079,15.8192920196,17.0,16.1400123916
18,31,19.7040604952,20.9940467752,21.1187120819,20.5426385842
18,32,25.2140833662,22.2148598915,23.0217288664,25.4165300543
18,33,18.4932420089,16.4468842034,16.9263108798,16.9705627485
18,34,16.469669092,17.3349358234,17.0073513517,15.6604597634
18,35,16.2095650774,15.083103129,14.0623611104,15.4353490404
18,36,22.0624114729,19.7420870224,19.3261480901,20.1308221392
18,37,20.8446635857,16.8893457541,18.0900525151,18.9208879284
18,38,15.9216833281,16.1709616288,14.1244468918,15.8271917913
18,39,16.5529453572,15.7162336455,17.0293863659,15.3866825534
18,40,20.8865985742,18.1865334795,17.4785582929,18.207141456
18,41,17.5783958312,16.7107749671,17.051392905,16.8745370307
18,42,19.2093727123,17.3997126413,19.1180542943,18.4119526395
18,43,18.2345825288,18.8414436814,19.3907194297,19.8116127562
18,44,16.6508258053,16.023420359,16.5,17.3853386507
18,45,18.2551362635,16.0857079421,19.2613602843,17.5499287748
18,46,21.3541565041,20.1059692629,20.5426385842,21.0475651798
18,47,16.4392822228,15.8350876221,16.5831239518,16.4316767252
18,48,28.7836759292,18.8745860882,20.8806130178,22.9564805665
18,49,21.2367605816,23.0217288664,22.4833271559,24.7082982012
18,50,20.1928205063,17.5214154679,17.2554339267,16.8374582405
18,51,17.3277234512,15.9216833281,16.0078105936,15.8113883008
18,52,19.2743352674,20.633710282,17.1682847134,18.4119526395
18,53,18.1314643645,16.5831239518,15.5964739605,16.5075740192
18,54,18.2551362635,16.5755844543,15.8034806293,17.9234483289
18,55,16.5378354085,14.9331845231,15.3378616502,15.5
18,56,18.0416185527,20.5304651676,19.3713706278,20.2607995894
18,57,17.073371079,15.9843673631,19.1768089108,16.6282891483
18,58,21.1660104885,19.2743352674,20.2484567313,19.6214168703
18,59,17.8044938148,17.0587221092,15.7638827704,15.9138304628
18,60,17.48570845,14.4048602909,16.8522995464,16.6808273176
18,61,17.8465682976,17.6139149538,18.08314132,17.8115131306
18,62,19.4679223339,18.5337529929,18.5,18.6681547026
18,63,18.0346887969,16.5,17.298843892,17.0953209973
18,64,19.6277864264,17.48570845,17.6635217327,17.6210101867
18,65,19.8242276016,17.6776695297,18.6547581062,17.5641680703
18,66,20.5851888502,19.1441897191,19.735754356,19.2743352674
18,67,21.2308737456,18.3575597507,20.3469899494,19.9687255477
18,68,24.0312296814,17.734147851,18.9010581714,20.1990098767
18,69,19.6277864264,17.5,20.8446635857,18.8348082018
18,70,19.2418814049,16.2326830807,16.9189243157,16.9484512567
18,71,19.8494332413,17.051392905,16.4848415218,18.7549993335
18,72,21.4126131054,22.7760839479,20.3039405042,20.8266655997
18,73,18.4729532019,18.2619823677,17.5071414,17.2699160392
18,74,19.0984292548,17.7482393493,17.8745629317,18.7149672722
18,75,20.353132437,20.6458228221,21.0059515376,21.52324325
18,76,16.1322658049,15.0913882728,13.7477270849,14.4308696897
18,77,18.4255257727,16.5227116419,18.781639971,18.1934053987
18,78,22.3327114341,21.1601039695,20.6094638455,21.8288799529
